transaction_id,order_id,merchant_id,merchant_category,customer_id,customer_tier,customer_ltv_inr,preferred_channel,amount_inr,currency,payment_method,bank_code,card_network,is_recurring,mandate_id,timestamp,hour_of_day,day_of_week,day_of_month,is_failed,gateway_error_code,gateway_error_description,failure_category,retry_attempt_count,ground_truth_optimal_action,ground_truth_optimal_delay_hours,ground_truth_recovery_prob,recovered_optimal,recovered_naive_immediate
txn_103520,order_203520,merch_saas_metrics,SaaS_B2B,cust_53494,NEW,541.43,WHATSAPP,23544.21,INR,CARD,AXIS,VISA,True,man_575398,2026-02-05 03:36:04,3,3,5,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.83,1,0
txn_108369,order_208369,merch_enterprise_erp,B2B_Invoicing,cust_51951,REGULAR,9814.61,WHATSAPP,83939.96,INR,NETBANKING,HDFC,NONE,False,,2026-02-05 03:43:25,3,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_105470,order_205470,merch_urban_threads,D2C_Ecommerce,cust_50830,AT_RISK,9171.99,WHATSAPP,940.42,INR,UPI,KOTAK,NONE,False,,2026-02-05 03:44:27,3,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_103958,order_203958,merch_stream_now,OTT_Media,cust_53453,REGULAR,12848.47,WHATSAPP,275.6,INR,EMANDATE_UPI,ICICI,NONE,True,man_848822,2026-02-05 03:44:43,3,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_104093,order_204093,merch_saas_metrics,SaaS_B2B,cust_51557,REGULAR,22560.73,WHATSAPP,15729.23,INR,CARD,HDFC,MASTERCARD,True,man_915993,2026-02-05 03:53:12,3,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_103926,order_203926,merch_learn_hub,EdTech_Subscription,cust_52824,NEW,3489.55,SMS,3330.93,INR,UPI,HDFC,NONE,True,man_531726,2026-02-05 04:05:25,4,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_108140,order_208140,merch_saas_metrics,SaaS_B2B,cust_51565,REGULAR,43319.17,WHATSAPP,21580.94,INR,CARD,HDFC,VISA,True,man_834281,2026-02-05 04:26:43,4,3,5,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_104414,order_204414,merch_stream_now,OTT_Media,cust_50362,AT_RISK,9649.86,EMAIL,1065.45,INR,CARD,HDFC,MASTERCARD,True,man_304176,2026-02-05 04:35:22,4,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102502,order_202502,merch_enterprise_erp,B2B_Invoicing,cust_53147,REGULAR,37257.67,SMS,90084.24,INR,UPI,ICICI,NONE,True,man_664217,2026-02-05 04:44:15,4,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_101501,order_201501,merch_saas_metrics,SaaS_B2B,cust_52033,REGULAR,21812.25,WHATSAPP,28314.35,INR,UPI,HDFC,NONE,True,man_403101,2026-02-05 04:46:11,4,3,5,True,GATEWAY_TIMEOUT,Payment gateway connection timed out during bank routing,BANK_DOWNTIME,1,SMART_RETRY_DELAYED,1,0.93,1,1
txn_101048,order_201048,merch_stream_now,OTT_Media,cust_52551,VIP,89907.48,EMAIL,554.09,INR,EMANDATE_UPI,HDFC,NONE,True,man_251426,2026-02-05 04:59:26,4,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.82,0,0
txn_105516,order_205516,merch_saas_metrics,SaaS_B2B,cust_53499,REGULAR,27407.21,WHATSAPP,34195.94,INR,CARD,HDFC,MASTERCARD,True,man_326904,2026-02-05 05:00:39,5,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_102098,order_202098,merch_saas_metrics,SaaS_B2B,cust_50503,REGULAR,11266.04,WHATSAPP,20196.67,INR,UPI,SBI,NONE,True,man_875982,2026-02-05 05:33:34,5,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_106033,order_206033,merch_urban_threads,D2C_Ecommerce,cust_53476,REGULAR,21964.7,WHATSAPP,2234.46,INR,NETBANKING,ICICI,NONE,False,,2026-02-05 05:42:57,5,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,0,0
txn_103929,order_203929,merch_learn_hub,EdTech_Subscription,cust_52808,REGULAR,33247.97,WHATSAPP,12950.74,INR,NETBANKING,YESB,NONE,True,man_952356,2026-02-05 05:47:40,5,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102053,order_202053,merch_saas_metrics,SaaS_B2B,cust_52520,REGULAR,30062.84,WHATSAPP,30906.26,INR,CARD,KOTAK,MASTERCARD,True,man_905363,2026-02-05 05:49:53,5,3,5,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,0,0
txn_108220,order_208220,merch_learn_hub,EdTech_Subscription,cust_51421,NEW,2752.79,WHATSAPP,4539.8,INR,CARD,SBI,VISA,False,,2026-02-05 05:52:23,5,3,5,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,1,UPI_INTENT_SWITCH,0,0.78,1,0
txn_103936,order_203936,merch_saas_metrics,SaaS_B2B,cust_52183,REGULAR,25437.54,WHATSAPP,27116.64,INR,CARD,AXIS,MASTERCARD,True,man_254949,2026-02-05 05:56:49,5,3,5,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,1,UPI_INTENT_SWITCH,0,0.7,1,0
txn_108671,order_208671,merch_urban_threads,D2C_Ecommerce,cust_51384,NEW,2876.85,WHATSAPP,4012.55,INR,UPI,YESB,NONE,False,,2026-02-05 05:59:03,5,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_107913,order_207913,merch_saas_metrics,SaaS_B2B,cust_50146,REGULAR,15806.55,WHATSAPP,4552.48,INR,CARD,KOTAK,MASTERCARD,True,man_837332,2026-02-05 06:00:00,6,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_101920,order_201920,merch_urban_threads,D2C_Ecommerce,cust_50246,REGULAR,27297.11,WHATSAPP,4503.99,INR,CARD,SBI,VISA,True,man_584540,2026-02-05 06:16:47,6,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100584,order_200584,merch_enterprise_erp,B2B_Invoicing,cust_52097,REGULAR,9058.81,WHATSAPP,105140.26,INR,NETBANKING,SBI,NONE,False,,2026-02-05 06:18:22,6,3,5,True,SOCKET_TIMEOUT,Socket timeout during cryptographic handshake,NETWORK_ERROR,1,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_106466,order_206466,merch_stream_now,OTT_Media,cust_50412,AT_RISK,5243.8,WHATSAPP,457.52,INR,CARD,KOTAK,MASTERCARD,True,man_193919,2026-02-05 06:23:04,6,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100955,order_200955,merch_urban_threads,D2C_Ecommerce,cust_51655,REGULAR,23286.49,WHATSAPP,3719.38,INR,UPI,SBI,NONE,False,,2026-02-05 06:23:42,6,3,5,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,UPI_INTENT_SWITCH,0,0.7,1,0
txn_108050,order_208050,merch_saas_metrics,SaaS_B2B,cust_50060,NEW,4616.89,WHATSAPP,32555.56,INR,CARD,SBI,VISA,True,man_712657,2026-02-05 06:28:10,6,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102555,order_202555,merch_stream_now,OTT_Media,cust_50018,NEW,3680.86,WHATSAPP,535.11,INR,EMANDATE_CARD,ICICI,RUPAY,True,man_578549,2026-02-05 06:35:27,6,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_101595,order_201595,merch_urban_threads,D2C_Ecommerce,cust_50582,REGULAR,7301.09,WHATSAPP,1808.85,INR,UPI,SBI,NONE,False,,2026-02-05 06:56:46,6,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.83,1,0
txn_100254,order_200254,merch_stream_now,OTT_Media,cust_52107,REGULAR,10864.58,WHATSAPP,1016.13,INR,CARD,HDFC,VISA,True,man_645195,2026-02-05 06:58:06,6,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_109951,order_209951,merch_enterprise_erp,B2B_Invoicing,cust_53125,VIP,251678.69,WHATSAPP,105949.47,INR,EMANDATE_CARD,SBI,MASTERCARD,True,man_646343,2026-02-05 07:34:17,7,3,5,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,MANUAL_ESCALATION,0,0.8,1,0
txn_105186,order_205186,merch_learn_hub,EdTech_Subscription,cust_51035,REGULAR,11055.93,SMS,12372.16,INR,UPI,KOTAK,NONE,True,man_782041,2026-02-05 07:54:03,7,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_106116,order_206116,merch_learn_hub,EdTech_Subscription,cust_50720,REGULAR,43476.36,SMS,5632.66,INR,EMANDATE_CARD,HDFC,RUPAY,True,man_418616,2026-02-05 08:05:27,8,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100011,order_200011,merch_urban_threads,D2C_Ecommerce,cust_53125,VIP,251678.69,WHATSAPP,4601.82,INR,UPI,HDFC,NONE,False,,2026-02-05 08:19:36,8,3,5,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.75,0,0
txn_100417,order_200417,merch_saas_metrics,SaaS_B2B,cust_51337,NEW,3799.22,SMS,25781.78,INR,NETBANKING,SBI,NONE,True,man_777724,2026-02-05 08:20:53,8,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_108394,order_208394,merch_saas_metrics,SaaS_B2B,cust_51142,REGULAR,43660.03,WHATSAPP,21043.48,INR,CARD,ICICI,VISA,False,,2026-02-05 08:20:55,8,3,5,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,2,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_100115,order_200115,merch_saas_metrics,SaaS_B2B,cust_52797,AT_RISK,3148.4,WHATSAPP,14629.03,INR,NETBANKING,ICICI,NONE,True,man_654552,2026-02-05 08:21:23,8,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,2,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_109250,order_209250,merch_enterprise_erp,B2B_Invoicing,cust_51392,NEW,4890.21,SMS,122089.78,INR,EMANDATE_CARD,SBI,VISA,True,man_157356,2026-02-05 08:22:12,8,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_108181,order_208181,merch_enterprise_erp,B2B_Invoicing,cust_51559,AT_RISK,13515.62,EMAIL,78073.58,INR,NETBANKING,ICICI,NONE,False,,2026-02-05 08:38:37,8,3,5,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_105164,order_205164,merch_stream_now,OTT_Media,cust_53237,REGULAR,8841.6,WHATSAPP,1001.12,INR,UPI,YESB,NONE,True,man_874559,2026-02-05 08:43:18,8,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_101361,order_201361,merch_saas_metrics,SaaS_B2B,cust_50532,VIP,270481.94,WHATSAPP,4345.67,INR,EMANDATE_CARD,ICICI,AMEX,True,man_276082,2026-02-05 09:11:42,9,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.82,1,0
txn_101768,order_201768,merch_urban_threads,D2C_Ecommerce,cust_52379,REGULAR,37414.53,WHATSAPP,2977.45,INR,CARD,AXIS,VISA,False,,2026-02-05 09:14:35,9,3,5,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,1,0
txn_103605,order_203605,merch_learn_hub,EdTech_Subscription,cust_51672,REGULAR,8273.13,SMS,6481.43,INR,UPI,HDFC,NONE,True,man_228046,2026-02-05 09:24:07,9,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,0,0
txn_107143,order_207143,merch_learn_hub,EdTech_Subscription,cust_52872,REGULAR,26714.23,SMS,9046.62,INR,NETBANKING,ICICI,NONE,False,,2026-02-05 09:24:52,9,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,1,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_109651,order_209651,merch_urban_threads,D2C_Ecommerce,cust_50667,REGULAR,19203.23,WHATSAPP,1314.82,INR,UPI,HDFC,NONE,False,,2026-02-05 09:27:10,9,3,5,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_106976,order_206976,merch_enterprise_erp,B2B_Invoicing,cust_51386,AT_RISK,1690.33,WHATSAPP,44191.13,INR,NETBANKING,HDFC,NONE,False,,2026-02-05 09:45:40,9,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_100668,order_200668,merch_urban_threads,D2C_Ecommerce,cust_53410,NEW,3402.94,EMAIL,3418.25,INR,NETBANKING,ICICI,NONE,True,man_669273,2026-02-05 09:52:04,9,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_104223,order_204223,merch_enterprise_erp,B2B_Invoicing,cust_52114,REGULAR,22189.1,WHATSAPP,111736.02,INR,CARD,HDFC,RUPAY,True,man_630297,2026-02-05 09:56:31,9,3,5,True,61,Transaction amount exceeds online e-commerce card daily limit,CARD_LIMIT_EXCEEDED,0,MANUAL_ESCALATION,0,0.7,1,0
txn_101820,order_201820,merch_urban_threads,D2C_Ecommerce,cust_50017,REGULAR,49409.91,WHATSAPP,807.37,INR,UPI,HDFC,NONE,False,,2026-02-05 10:04:35,10,3,5,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_105483,order_205483,merch_saas_metrics,SaaS_B2B,cust_50105,REGULAR,40532.82,SMS,39871.53,INR,EMANDATE_UPI,ICICI,NONE,True,man_931646,2026-02-05 10:35:42,10,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100055,order_200055,merch_learn_hub,EdTech_Subscription,cust_51321,NEW,4926.7,WHATSAPP,12859.93,INR,CARD,ICICI,VISA,True,man_439075,2026-02-05 10:59:34,10,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102195,order_202195,merch_enterprise_erp,B2B_Invoicing,cust_52230,REGULAR,6719.13,EMAIL,83362.08,INR,CARD,SBI,AMEX,False,,2026-02-05 11:34:00,11,3,5,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,1,UPI_INTENT_SWITCH,0,0.78,1,0
txn_109657,order_209657,merch_urban_threads,D2C_Ecommerce,cust_52558,REGULAR,26319.21,WHATSAPP,2197.26,INR,NETBANKING,ICICI,NONE,False,,2026-02-05 11:47:28,11,3,5,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,1,0
txn_104058,order_204058,merch_urban_threads,D2C_Ecommerce,cust_51081,VIP,252418.76,WHATSAPP,2359.83,INR,NETBANKING,ICICI,NONE,False,,2026-02-05 11:55:00,11,3,5,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.88,1,0
txn_102598,order_202598,merch_enterprise_erp,B2B_Invoicing,cust_50895,REGULAR,42720.37,WHATSAPP,92723.01,INR,EMANDATE_CARD,SBI,VISA,True,man_453106,2026-02-05 12:44:40,12,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_100393,order_200393,merch_urban_threads,D2C_Ecommerce,cust_52300,NEW,3196.82,WHATSAPP,3337.4,INR,EMANDATE_CARD,PNB,MASTERCARD,True,man_566515,2026-02-05 12:44:54,12,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,2,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_108235,order_208235,merch_urban_threads,D2C_Ecommerce,cust_53330,NEW,3071.35,WHATSAPP,3359.83,INR,UPI,SBI,NONE,False,,2026-02-05 13:06:55,13,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,0,0
txn_105595,order_205595,merch_saas_metrics,SaaS_B2B,cust_52226,VIP,201679.89,SMS,20255.57,INR,EMANDATE_CARD,SBI,VISA,True,man_376909,2026-02-05 13:08:39,13,3,5,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.88,1,0
txn_105419,order_205419,merch_stream_now,OTT_Media,cust_52125,VIP,156123.21,SMS,880.37,INR,EMANDATE_CARD,HDFC,VISA,True,man_716823,2026-02-05 13:20:50,13,3,5,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.75,0,0
txn_104551,order_204551,merch_learn_hub,EdTech_Subscription,cust_50168,REGULAR,28603.01,SMS,12927.98,INR,UPI,AXIS,NONE,False,,2026-02-05 13:22:03,13,3,5,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,2,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_105637,order_205637,merch_stream_now,OTT_Media,cust_50429,VIP,64445.14,WHATSAPP,331.55,INR,CARD,ICICI,VISA,True,man_163680,2026-02-05 13:35:42,13,3,5,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_106743,order_206743,merch_stream_now,OTT_Media,cust_50973,AT_RISK,12542.6,WHATSAPP,1155.83,INR,CARD,AXIS,MASTERCARD,True,man_781944,2026-02-05 13:52:43,13,3,5,True,U30,e-Mandate registration expired or revoked by customer,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_108768,order_208768,merch_saas_metrics,SaaS_B2B,cust_50632,REGULAR,49901.94,SMS,22922.96,INR,NETBANKING,YESB,NONE,True,man_234156,2026-02-05 13:52:59,13,3,5,True,U19,NPCI / Beneficiary bank server unresponsive,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.83,1,0
txn_102903,order_202903,merch_stream_now,OTT_Media,cust_50572,REGULAR,13824.4,SMS,554.83,INR,EMANDATE_CARD,SBI,VISA,True,man_930556,2026-02-05 13:53:14,13,3,5,True,MANDATE_LIMIT,Recurring debit amount exceeds mandate threshold,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_108505,order_208505,merch_enterprise_erp,B2B_Invoicing,cust_50787,REGULAR,25445.54,SMS,90849.74,INR,NETBANKING,YESB,NONE,False,,2026-02-05 14:19:21,14,3,5,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_107709,order_207709,merch_learn_hub,EdTech_Subscription,cust_52985,NEW,1578.24,WHATSAPP,13108.99,INR,NETBANKING,AXIS,NONE,False,,2026-02-05 14:28:00,14,3,5,True,NET_DROP,Transient network drop between client browser and gateway,NETWORK_ERROR,1,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_104759,order_204759,merch_urban_threads,D2C_Ecommerce,cust_52613,AT_RISK,7428.23,WHATSAPP,3467.5,INR,UPI,ICICI,NONE,False,,2026-02-05 14:43:23,14,3,5,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_102954,order_202954,merch_enterprise_erp,B2B_Invoicing,cust_50820,REGULAR,13254.9,WHATSAPP,123040.13,INR,NETBANKING,HDFC,NONE,False,,2026-02-05 15:09:23,15,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,0,0
txn_100362,order_200362,merch_enterprise_erp,B2B_Invoicing,cust_51836,REGULAR,17049.84,WHATSAPP,94363.71,INR,NETBANKING,HDFC,NONE,False,,2026-02-05 15:30:55,15,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_108737,order_208737,merch_stream_now,OTT_Media,cust_51964,AT_RISK,3753.64,WHATSAPP,368.49,INR,EMANDATE_CARD,SBI,VISA,True,man_326850,2026-02-05 15:44:33,15,3,5,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_102749,order_202749,merch_learn_hub,EdTech_Subscription,cust_50481,NEW,3146.91,EMAIL,3560.63,INR,CARD,SBI,MASTERCARD,True,man_393654,2026-02-05 15:53:03,15,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.83,1,0
txn_109447,order_209447,merch_urban_threads,D2C_Ecommerce,cust_51675,REGULAR,38542.9,EMAIL,2327.14,INR,UPI,ICICI,NONE,False,,2026-02-05 16:04:34,16,3,5,True,91,Card Issuer switch down or timeout,BANK_DOWNTIME,0,SMART_RETRY_DELAYED,1,0.93,0,0
txn_100646,order_200646,merch_saas_metrics,SaaS_B2B,cust_50626,REGULAR,9916.89,SMS,35545.86,INR,EMANDATE_UPI,ICICI,NONE,True,man_965620,2026-02-05 16:09:10,16,3,5,True,BALANCE_LOW,Pre-debit balance check failed,INSUFFICIENT_FUNDS,1,WHATSAPP_PAY_LINK,48,0.65,1,0
txn_107769,order_207769,merch_enterprise_erp,B2B_Invoicing,cust_51300,REGULAR,49232.61,EMAIL,79498.9,INR,CARD,HDFC,VISA,False,,2026-02-05 16:24:09,16,3,5,True,TXN_LIMIT_EXCEEDED,Exceeded per-transaction banking limit,CARD_LIMIT_EXCEEDED,0,MANUAL_ESCALATION,0,0.7,1,0
txn_103991,order_203991,merch_saas_metrics,SaaS_B2B,cust_51743,REGULAR,23600.41,WHATSAPP,35158.52,INR,EMANDATE_CARD,AXIS,RUPAY,True,man_103701,2026-02-05 16:26:50,16,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,1,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_108257,order_208257,merch_urban_threads,D2C_Ecommerce,cust_51024,REGULAR,8671.94,EMAIL,2230.02,INR,UPI,ICICI,NONE,True,man_392156,2026-02-05 16:27:33,16,3,5,True,OTP_INCORRECT,Customer entered invalid OTP multiple times,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.78,1,0
txn_104766,order_204766,merch_learn_hub,EdTech_Subscription,cust_52712,VIP,284456.8,WHATSAPP,9761.46,INR,UPI,SBI,NONE,True,man_969572,2026-02-05 16:32:05,16,3,5,True,3DS_TIMEOUT,Customer failed to complete 3DS OTP authentication in time,AUTH_FAILED_3DS,0,WHATSAPP_PAY_LINK,0,0.88,1,0
txn_100262,order_200262,merch_saas_metrics,SaaS_B2B,cust_50986,NEW,3477.73,WHATSAPP,20252.29,INR,CARD,AXIS,VISA,True,man_734787,2026-02-05 16:45:30,16,3,5,True,SOCKET_TIMEOUT,Socket timeout during cryptographic handshake,NETWORK_ERROR,0,SMART_RETRY_IMMEDIATE,0,0.85,1,1
txn_107837,order_207837,merch_learn_hub,EdTech_Subscription,cust_52446,REGULAR,39578.0,WHATSAPP,6686.79,INR,NETBANKING,ICICI,NONE,True,man_392658,2026-02-05 16:48:12,16,3,5,True,U66,UPI transaction declined due to insufficient balance,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_100819,order_200819,merch_learn_hub,EdTech_Subscription,cust_51728,NEW,1813.4,WHATSAPP,8308.33,INR,CARD,ICICI,VISA,True,man_915916,2026-02-05 16:52:58,16,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,0,WHATSAPP_PAY_LINK,0,0.72,1,0
txn_102519,order_202519,merch_enterprise_erp,B2B_Invoicing,cust_51694,NEW,4951.76,WHATSAPP,45039.49,INR,CARD,AXIS,VISA,False,,2026-02-05 16:56:34,16,3,5,True,USER_DROPPED,Customer aborted 3DS authentication window,AUTH_FAILED_3DS,0,UPI_INTENT_SWITCH,0,0.78,0,0
txn_107285,order_207285,merch_stream_now,OTT_Media,cust_52659,NEW,3878.65,EMAIL,1111.07,INR,NETBANKING,SBI,NONE,True,man_610346,2026-02-05 17:03:06,17,3,5,True,51,Insufficient funds in customer account / credit limit exhausted,INSUFFICIENT_FUNDS,0,WHATSAPP_PAY_LINK,48,0.65,0,0
txn_105795,order_205795,merch_saas_metrics,SaaS_B2B,cust_51043,REGULAR,28934.23,WHATSAPP,32811.24,INR,CARD,KOTAK,MASTERCARD,True,man_126360,2026-02-05 17:06:09,17,3,5,True,MANDATE_INVALID,Card token on recurring mandate expired,MANDATE_EXPIRED,1,WHATSAPP_PAY_LINK,0,0.72,1,0
